ts,observer,event,slot,hash,issuer_vkey,body_size,n_txs
2026-05-16T15:32:13Z,dugite-relay,recv,1040,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,,,
2026-05-16T15:32:14Z,dugite-bp,recv,1040,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,,,
2026-05-16T15:32:16Z,dugite-bp,forge,1044,ca14e36a448261e5ccbc7edbac62ebc357a705e796a623c7348dd484510c3784,,,
2026-05-16T15:32:17Z,dugite-bp,forge,1045,a83efc4dbcd586819eed4e265742dfbed1cbbaf7a6635b0268b388695adf77ff,,,
2026-05-16T15:32:17Z,dugite-relay,recv,1044,ca14e36a448261e5ccbc7edbac62ebc357a705e796a623c7348dd484510c3784,,,
2026-05-16T15:32:17Z,dugite-relay,recv,1045,a83efc4dbcd586819eed4e265742dfbed1cbbaf7a6635b0268b388695adf77ff,,,
2026-05-16T15:32:17.273036Z,cardano-bp,recv,1044,ca14e36a448261e5ccbc7edbac62ebc357a705e796a623c7348dd484510c3784,,,
2026-05-16T15:32:17.283283Z,cardano-bp,recv,1045,a83efc4dbcd586819eed4e265742dfbed1cbbaf7a6635b0268b388695adf77ff,,,
2026-05-16T15:32:19Z,dugite-bp,forge,1047,03857ab68fc25df8159b15051d5912bb2ba14a4a7b3f4f07cf314b32061a9a39,,,
2026-05-16T15:32:19Z,dugite-relay,recv,1047,03857ab68fc25df8159b15051d5912bb2ba14a4a7b3f4f07cf314b32061a9a39,,,
2026-05-16T15:32:19.269607Z,cardano-bp,recv,1047,03857ab68fc25df8159b15051d5912bb2ba14a4a7b3f4f07cf314b32061a9a39,,,
2026-05-16T15:32:20.002851Z,cardano-bp,forge,1048,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,,,
2026-05-16T15:32:20.003751Z,cardano-bp,recv,1048,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,,,
2026-05-16T15:32:20.00397Z,cardano-bp,forge,1048,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,,,
2026-05-16T15:32:21Z,dugite-relay,recv,1048,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,,,
2026-05-16T15:32:22Z,dugite-bp,recv,1048,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,,,
2026-05-16T15:32:27.003285Z,cardano-bp,forge,1055,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,,,
2026-05-16T15:32:27.004287Z,cardano-bp,recv,1055,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,,,
2026-05-16T15:32:27.004613Z,cardano-bp,forge,1055,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,,,
2026-05-16T15:32:27Z,dugite-relay,recv,1055,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,,,
2026-05-16T15:32:28Z,dugite-bp,recv,1055,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,,,
2026-05-16T15:32:33.003333Z,cardano-bp,forge,1061,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,,,
2026-05-16T15:32:33.00446Z,cardano-bp,recv,1061,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,,,
2026-05-16T15:32:33.005053Z,cardano-bp,forge,1061,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,,,
2026-05-16T15:32:33Z,dugite-relay,recv,1061,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,,,
2026-05-16T15:32:34Z,dugite-bp,recv,1061,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,,,
2026-05-16T15:32:38Z,dugite-bp,forge,1066,af0bff458f25cdceb71d71b1d90aa2c66d7f4ce23c4c0bb95aeecaf363ce3cd7,,,
2026-05-16T15:32:39Z,dugite-relay,recv,1066,af0bff458f25cdceb71d71b1d90aa2c66d7f4ce23c4c0bb95aeecaf363ce3cd7,,,
2026-05-16T15:32:39.269271Z,cardano-bp,recv,1066,af0bff458f25cdceb71d71b1d90aa2c66d7f4ce23c4c0bb95aeecaf363ce3cd7,,,
2026-05-16T15:32:41.004026Z,cardano-bp,forge,1069,43aa4843c4e5eba7746abbbb6342f5739c5a69b66443ca92079575074f7c6a94,,,
2026-05-16T15:32:41.005588Z,cardano-bp,recv,1069,43aa4843c4e5eba7746abbbb6342f5739c5a69b66443ca92079575074f7c6a94,,,
2026-05-16T15:32:41.005931Z,cardano-bp,forge,1069,43aa4843c4e5eba7746abbbb6342f5739c5a69b66443ca92079575074f7c6a94,,,
2026-05-16T15:32:41Z,dugite-relay,recv,1069,43aa4843c4e5eba7746abbbb6342f5739c5a69b66443ca92079575074f7c6a94,,,
2026-05-16T15:32:42.004041Z,cardano-bp,forge,1070,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,,,
2026-05-16T15:32:42Z,dugite-bp,forge,1070,d60a601f4655b9f1a0cd9b0b014f0b9d8c16057a20f98fddaf4c18afa7a4fe5d,,,
2026-05-16T15:32:42.005225Z,cardano-bp,recv,1070,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,,,
2026-05-16T15:32:42.005799Z,cardano-bp,forge,1070,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,,,
2026-05-16T15:32:42Z,dugite-bp,recv,1069,43aa4843c4e5eba7746abbbb6342f5739c5a69b66443ca92079575074f7c6a94,,,
2026-05-16T15:32:43Z,dugite-relay,recv,1070,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,,,
2026-05-16T15:32:44Z,dugite-bp,recv,1070,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,,,
2026-05-16T15:32:49Z,dugite-bp,forge,1077,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,,,
2026-05-16T15:32:49Z,dugite-relay,recv,1077,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,,,
2026-05-16T15:32:49.268936Z,cardano-bp,recv,1077,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,,,
2026-05-16T15:32:50.003597Z,cardano-bp,forge,1078,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,,,
2026-05-16T15:32:50.005078Z,cardano-bp,recv,1078,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,,,
2026-05-16T15:32:50.005922Z,cardano-bp,forge,1078,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,,,
2026-05-16T15:32:51Z,dugite-relay,recv,1078,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,,,
2026-05-16T15:32:52Z,dugite-bp,recv,1078,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,,,
2026-05-16T15:32:54.00289Z,cardano-bp,forge,1082,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,,,
2026-05-16T15:32:54.003802Z,cardano-bp,recv,1082,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,,,
2026-05-16T15:32:54.004155Z,cardano-bp,forge,1082,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,,,
2026-05-16T15:32:55Z,dugite-relay,recv,1082,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,,,
2026-05-16T15:32:56Z,dugite-bp,recv,1082,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,,,
2026-05-16T15:33:00Z,dugite-bp,forge,1088,71e79362d50f7bc51249148498d5990f33873c3d3097234fc3aa1a4187553b0f,,,
2026-05-16T15:33:01.003283Z,cardano-bp,forge,1089,b7bd427c3b0339b650f07a3a5d1610abee4978781090aa2a7af58852a0f77e76,,,
2026-05-16T15:33:01.004228Z,cardano-bp,recv,1089,b7bd427c3b0339b650f07a3a5d1610abee4978781090aa2a7af58852a0f77e76,,,
2026-05-16T15:33:01.00477Z,cardano-bp,forge,1089,b7bd427c3b0339b650f07a3a5d1610abee4978781090aa2a7af58852a0f77e76,,,
2026-05-16T15:33:01Z,dugite-relay,recv,1089,b7bd427c3b0339b650f07a3a5d1610abee4978781090aa2a7af58852a0f77e76,,,
2026-05-16T15:33:02.004164Z,cardano-bp,forge,1090,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,,,
2026-05-16T15:33:02.006029Z,cardano-bp,recv,1090,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,,,
2026-05-16T15:33:02.007053Z,cardano-bp,forge,1090,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,,,
2026-05-16T15:33:03Z,dugite-relay,recv,1090,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,,,
2026-05-16T15:33:04Z,dugite-bp,recv,1089,b7bd427c3b0339b650f07a3a5d1610abee4978781090aa2a7af58852a0f77e76,,,
2026-05-16T15:33:04Z,dugite-bp,recv,1090,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,,,
2026-05-16T15:33:11.003477Z,cardano-bp,forge,1099,90422e362bbb02016e4a0366668be2ff2ff1ee30c67afd05e6145dd506931e29,,,
2026-05-16T15:33:11.004453Z,cardano-bp,recv,1099,90422e362bbb02016e4a0366668be2ff2ff1ee30c67afd05e6145dd506931e29,,,
2026-05-16T15:33:11.005282Z,cardano-bp,forge,1099,90422e362bbb02016e4a0366668be2ff2ff1ee30c67afd05e6145dd506931e29,,,
2026-05-16T15:33:11Z,dugite-relay,recv,1099,90422e362bbb02016e4a0366668be2ff2ff1ee30c67afd05e6145dd506931e29,,,
2026-05-16T15:33:12.003576Z,cardano-bp,forge,1100,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,,,
2026-05-16T15:33:12Z,dugite-bp,recv,1099,90422e362bbb02016e4a0366668be2ff2ff1ee30c67afd05e6145dd506931e29,,,
2026-05-16T15:33:12.004452Z,cardano-bp,recv,1100,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,,,
2026-05-16T15:33:12.004847Z,cardano-bp,forge,1100,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,,,
2026-05-16T15:33:13Z,dugite-relay,recv,1100,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,,,
2026-05-16T15:33:14Z,dugite-bp,recv,1100,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,,,
2026-05-16T15:33:33.003068Z,cardano-bp,forge,1121,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,,,
2026-05-16T15:33:33.003991Z,cardano-bp,recv,1121,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,,,
2026-05-16T15:33:33.005311Z,cardano-bp,forge,1121,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,,,
2026-05-16T15:33:33Z,dugite-relay,recv,1121,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,,,
2026-05-16T15:33:34.003813Z,cardano-bp,forge,1122,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,,,
2026-05-16T15:33:34Z,dugite-bp,recv,1121,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,,,
2026-05-16T15:33:34.005286Z,cardano-bp,recv,1122,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,,,
2026-05-16T15:33:34.006089Z,cardano-bp,forge,1122,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,,,
2026-05-16T15:33:35Z,dugite-relay,recv,1122,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,,,
2026-05-16T15:33:36Z,dugite-bp,recv,1122,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,,,
2026-05-16T15:33:37Z,dugite-bp,forge,1125,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,,,
2026-05-16T15:33:37Z,dugite-relay,recv,1125,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,,,
2026-05-16T15:33:37.269911Z,cardano-bp,recv,1125,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,,,
2026-05-16T15:33:52Z,dugite-bp,forge,1140,697cbd4725cb2db84461fc91ed2939f5dd06ad708dcdebef73642cf1de4d6bc5,,,
2026-05-16T15:33:53Z,dugite-relay,recv,1140,697cbd4725cb2db84461fc91ed2939f5dd06ad708dcdebef73642cf1de4d6bc5,,,
2026-05-16T15:33:53.272332Z,cardano-bp,recv,1140,697cbd4725cb2db84461fc91ed2939f5dd06ad708dcdebef73642cf1de4d6bc5,,,
2026-05-16T15:33:55.003988Z,cardano-bp,forge,1143,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,,,
2026-05-16T15:33:55.004961Z,cardano-bp,recv,1143,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,,,
2026-05-16T15:33:55.005587Z,cardano-bp,forge,1143,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,,,
2026-05-16T15:33:55Z,dugite-relay,recv,1143,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,,,
2026-05-16T15:33:56Z,dugite-bp,forge,1144,6db8e3bb1a87fb85a99b880c8a36aebe86f5994c6f5f17d0f555657a3bf7a97a,,,
2026-05-16T15:33:56Z,dugite-bp,recv,1143,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,,,
2026-05-16T15:34:06.003241Z,cardano-bp,forge,1154,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,,,
2026-05-16T15:34:06.00405Z,cardano-bp,recv,1154,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,,,
2026-05-16T15:34:06.004444Z,cardano-bp,forge,1154,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,,,
2026-05-16T15:34:07Z,dugite-relay,recv,1154,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,,,
2026-05-16T15:34:08Z,dugite-bp,recv,1154,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,,,
2026-05-16T15:34:16Z,dugite-bp,forge,1164,067f938e35afb5666f8f16903964ca40ffc6b4db1d138407bd05bca38ab171f3,,,
2026-05-16T15:34:17.004086Z,cardano-bp,forge,1165,b9598174bf6416e97d5ce5445cd664f0ff24e354d89d975a88bddf2f5429cc2f,,,
2026-05-16T15:34:17.005544Z,cardano-bp,recv,1165,b9598174bf6416e97d5ce5445cd664f0ff24e354d89d975a88bddf2f5429cc2f,,,
2026-05-16T15:34:17.006258Z,cardano-bp,forge,1165,b9598174bf6416e97d5ce5445cd664f0ff24e354d89d975a88bddf2f5429cc2f,,,
2026-05-16T15:34:17Z,dugite-relay,recv,1165,b9598174bf6416e97d5ce5445cd664f0ff24e354d89d975a88bddf2f5429cc2f,,,
2026-05-16T15:34:19Z,dugite-relay,recv,1164,067f938e35afb5666f8f16903964ca40ffc6b4db1d138407bd05bca38ab171f3,,,
2026-05-16T15:34:22Z,dugite-bp,forge,1170,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,,,
2026-05-16T15:34:23Z,dugite-relay,recv,1170,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,,,
2026-05-16T15:34:23.273019Z,cardano-bp,recv,1170,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,,,
2026-05-16T15:34:38.003419Z,cardano-bp,forge,1186,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,,,
2026-05-16T15:34:38.00404Z,cardano-bp,recv,1186,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,,,
2026-05-16T15:34:38.004397Z,cardano-bp,forge,1186,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,,,
2026-05-16T15:34:39Z,dugite-relay,recv,1186,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,,,
2026-05-16T15:34:40Z,dugite-bp,recv,1186,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,,,
2026-05-16T15:34:50.003186Z,cardano-bp,forge,1198,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,,,
2026-05-16T15:34:50.004234Z,cardano-bp,recv,1198,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,,,
2026-05-16T15:34:50.004538Z,cardano-bp,forge,1198,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,,,
2026-05-16T15:34:51Z,dugite-bp,forge,1199,c577f01f4ad0ef164eac9867b8de600c2501536c2b32a12aaea7a521df1e3065,,,
2026-05-16T15:34:51Z,dugite-relay,recv,1199,c577f01f4ad0ef164eac9867b8de600c2501536c2b32a12aaea7a521df1e3065,,,
2026-05-16T15:34:53Z,dugite-relay,recv,1198,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,,,
2026-05-16T15:34:54Z,dugite-bp,recv,1198,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,,,
2026-05-16T15:34:55.003399Z,cardano-bp,forge,1203,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,,,
2026-05-16T15:34:55.005091Z,cardano-bp,recv,1203,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,,,
2026-05-16T15:34:55.005795Z,cardano-bp,forge,1203,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,,,
2026-05-16T15:34:55Z,dugite-relay,recv,1203,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,,,
2026-05-16T15:34:56Z,dugite-bp,recv,1203,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,,,
2026-05-16T15:34:59.002357Z,cardano-bp,forge,1207,6a6dbb8c1bd7dbd8dd63452281adcedb4bc3460805e84669e5c649adf34f28fe,,,
2026-05-16T15:34:59.004281Z,cardano-bp,recv,1207,6a6dbb8c1bd7dbd8dd63452281adcedb4bc3460805e84669e5c649adf34f28fe,,,
2026-05-16T15:34:59.004807Z,cardano-bp,forge,1207,6a6dbb8c1bd7dbd8dd63452281adcedb4bc3460805e84669e5c649adf34f28fe,,,
2026-05-16T15:34:59Z,dugite-relay,recv,1207,6a6dbb8c1bd7dbd8dd63452281adcedb4bc3460805e84669e5c649adf34f28fe,,,
2026-05-16T15:35:00Z,dugite-bp,recv,1207,6a6dbb8c1bd7dbd8dd63452281adcedb4bc3460805e84669e5c649adf34f28fe,,,
2026-05-16T15:35:01.004206Z,cardano-bp,forge,1209,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,,,
2026-05-16T15:35:01.005446Z,cardano-bp,recv,1209,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,,,
2026-05-16T15:35:01.006495Z,cardano-bp,forge,1209,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,,,
2026-05-16T15:35:01Z,dugite-relay,recv,1209,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,,,
2026-05-16T15:35:02Z,dugite-bp,recv,1209,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,,,
2026-05-16T15:35:10Z,dugite-bp,forge,1218,c8d50e1e9277ba2b9b71240222abb42b8e0f7619de19e7a88c705a447aa4fc2b,,,
2026-05-16T15:35:11Z,dugite-relay,recv,1218,c8d50e1e9277ba2b9b71240222abb42b8e0f7619de19e7a88c705a447aa4fc2b,,,
2026-05-16T15:35:11.272751Z,cardano-bp,recv,1218,c8d50e1e9277ba2b9b71240222abb42b8e0f7619de19e7a88c705a447aa4fc2b,,,
2026-05-16T15:35:13Z,dugite-bp,forge,1221,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,,,
2026-05-16T15:35:13Z,dugite-relay,recv,1221,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,,,
2026-05-16T15:35:13.272711Z,cardano-bp,recv,1221,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,,,
2026-05-16T15:35:17.003375Z,cardano-bp,forge,1225,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,,,
2026-05-16T15:35:17.004164Z,cardano-bp,recv,1225,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,,,
2026-05-16T15:35:17.004454Z,cardano-bp,forge,1225,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,,,
2026-05-16T15:35:17Z,dugite-relay,recv,1225,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,,,
2026-05-16T15:35:18Z,dugite-bp,recv,1225,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,,,
2026-05-16T15:35:34.003069Z,cardano-bp,forge,1242,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,,,
2026-05-16T15:35:34.003781Z,cardano-bp,recv,1242,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,,,
2026-05-16T15:35:34.004057Z,cardano-bp,forge,1242,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,,,
2026-05-16T15:35:35Z,dugite-relay,recv,1242,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,,,
2026-05-16T15:35:36Z,dugite-bp,recv,1242,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,,,
2026-05-16T15:35:39.002842Z,cardano-bp,forge,1247,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,,,
2026-05-16T15:35:39.003582Z,cardano-bp,recv,1247,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,,,
2026-05-16T15:35:39.003758Z,cardano-bp,forge,1247,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,,,
2026-05-16T15:35:39Z,dugite-relay,recv,1247,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,,,
2026-05-16T15:35:40Z,dugite-bp,recv,1247,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,,,
2026-05-16T15:35:45Z,dugite-bp,forge,1253,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,,,
2026-05-16T15:35:45Z,dugite-relay,recv,1253,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,,,
2026-05-16T15:35:45.268294Z,cardano-bp,recv,1253,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,,,
2026-05-16T15:35:55.003998Z,cardano-bp,forge,1263,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,,,
2026-05-16T15:35:55.005621Z,cardano-bp,recv,1263,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,,,
2026-05-16T15:35:55.00579Z,cardano-bp,forge,1263,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,,,
2026-05-16T15:35:55Z,dugite-relay,recv,1263,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,,,
2026-05-16T15:35:56Z,dugite-bp,recv,1263,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,,,
2026-05-16T15:35:59Z,dugite-bp,forge,1267,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,,,
2026-05-16T15:35:59Z,dugite-relay,recv,1267,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,,,
2026-05-16T15:35:59.270432Z,cardano-bp,recv,1267,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,,,
2026-05-16T15:36:06Z,dugite-bp,forge,1274,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,,,
2026-05-16T15:36:07Z,dugite-relay,recv,1274,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,,,
2026-05-16T15:36:07.273665Z,cardano-bp,recv,1274,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,,,
2026-05-16T15:36:12.004142Z,cardano-bp,forge,1280,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,,,
2026-05-16T15:36:12.005936Z,cardano-bp,recv,1280,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,,,
2026-05-16T15:36:12.00642Z,cardano-bp,forge,1280,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,,,
2026-05-16T15:36:13Z,dugite-relay,recv,1280,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,,,
2026-05-16T15:36:14Z,dugite-bp,recv,1280,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,,,
2026-05-16T15:36:24.003368Z,cardano-bp,forge,1292,1eaf1db588771047a1be25cde4c4e160f28c9f14f9b729e227c3afd68471b611,,,
2026-05-16T15:36:24.004172Z,cardano-bp,recv,1292,1eaf1db588771047a1be25cde4c4e160f28c9f14f9b729e227c3afd68471b611,,,
2026-05-16T15:36:24.004309Z,cardano-bp,forge,1292,1eaf1db588771047a1be25cde4c4e160f28c9f14f9b729e227c3afd68471b611,,,
2026-05-16T15:36:25Z,dugite-bp,forge,1293,1d7b5a4868df1e11f348acfa4a49eea2ad63c0deefef4a1d5b544100b7d1e3c6,,,
2026-05-16T15:36:25Z,dugite-relay,recv,1293,1d7b5a4868df1e11f348acfa4a49eea2ad63c0deefef4a1d5b544100b7d1e3c6,,,
2026-05-16T15:36:27.003519Z,cardano-bp,forge,1295,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,,,
2026-05-16T15:36:27.005072Z,cardano-bp,recv,1295,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,,,
2026-05-16T15:36:27.005945Z,cardano-bp,forge,1295,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,,,
