ts,node,slot,block_no,hash,era
2026-05-16T15:31:47Z,cardano-bp,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
2026-05-16T15:31:52Z,relay,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
2026-05-16T15:31:52Z,dugite-bp,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
2026-05-16T15:31:52Z,cardano-bp,1012,173,c5d7d93b52f556f6af1ab19b22a66789fb36ac1c853fdeb518efa337d815c50b,Conway
2026-05-16T15:31:57Z,relay,1023,174,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,Conway
2026-05-16T15:31:57Z,dugite-bp,1023,174,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,Conway
2026-05-16T15:31:57Z,cardano-bp,1023,174,c6a31711edbc214689f66a69dbdcf3f44e225341f27f91b9a384b34e9bc2d814,Conway
2026-05-16T15:32:02Z,relay,1027,175,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,Conway
2026-05-16T15:32:02Z,dugite-bp,1027,175,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,Conway
2026-05-16T15:32:02Z,cardano-bp,1027,175,be232b689f395f453c3a2a5f32c42968f40bab1d3c922fe7b094352044bfcab4,Conway
2026-05-16T15:32:07Z,relay,1035,176,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,Conway
2026-05-16T15:32:07Z,dugite-bp,1035,176,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,Conway
2026-05-16T15:32:07Z,cardano-bp,1035,176,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,Conway
2026-05-16T15:32:13Z,relay,1035,176,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,Conway
2026-05-16T15:32:13Z,dugite-bp,1035,176,b91355ff66bf19a7e921c917c6d438e4a93f9b0584ba05b73807b5039894a08c,Conway
2026-05-16T15:32:13Z,cardano-bp,1040,177,f28c10d71634f85632c0a8903880f8ede4770ab60e7794ec51902539814628b2,Conway
2026-05-16T15:32:18Z,relay,1044,178,ca14e36a448261e5ccbc7edbac62ebc357a705e796a623c7348dd484510c3784,Conway
2026-05-16T15:32:18Z,dugite-bp,1044,178,ca14e36a448261e5ccbc7edbac62ebc357a705e796a623c7348dd484510c3784,Conway
2026-05-16T15:32:18Z,cardano-bp,1045,179,a83efc4dbcd586819eed4e265742dfbed1cbbaf7a6635b0268b388695adf77ff,Conway
2026-05-16T15:32:23Z,relay,1048,181,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,Conway
2026-05-16T15:32:23Z,dugite-bp,1048,181,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,Conway
2026-05-16T15:32:23Z,cardano-bp,1048,181,08eb18ed95be2fa97bccbeb99d022a9057f3f25fc4512ccad589ac9690e34cb8,Conway
2026-05-16T15:32:28Z,relay,1055,182,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,Conway
2026-05-16T15:32:28Z,dugite-bp,1055,182,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,Conway
2026-05-16T15:32:28Z,cardano-bp,1055,182,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,Conway
2026-05-16T15:32:33Z,relay,1061,183,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,Conway
2026-05-16T15:32:33Z,dugite-bp,1055,182,58f80347e3b28f43a15376e7ba2409ebcc5ea59bb94d735a6f6c14b04586b428,Conway
2026-05-16T15:32:33Z,cardano-bp,1061,183,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,Conway
2026-05-16T15:32:38Z,relay,1061,183,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,Conway
2026-05-16T15:32:38Z,dugite-bp,1066,184,af0bff458f25cdceb71d71b1d90aa2c66d7f4ce23c4c0bb95aeecaf363ce3cd7,Conway
2026-05-16T15:32:38Z,cardano-bp,1061,183,7b7b77afdca3d9256235c996c2628e266ac2700ca119e27ac63868cb6ee8925b,Conway
2026-05-16T15:32:44Z,relay,1070,186,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,Conway
2026-05-16T15:32:44Z,dugite-bp,1070,186,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,Conway
2026-05-16T15:32:44Z,cardano-bp,1070,186,87bfa28c748a2fd5c2fc851a1c19c4dbbf3844097069869499be4853ecc33b81,Conway
2026-05-16T15:32:49Z,relay,1077,187,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,Conway
2026-05-16T15:32:49Z,dugite-bp,1077,187,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,Conway
2026-05-16T15:32:49Z,cardano-bp,1077,187,daf90b0bcb9dfe472fa0e819efe294e979a15114e9d968c8653a0f063a95f12d,Conway
2026-05-16T15:32:54Z,relay,1078,188,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,Conway
2026-05-16T15:32:54Z,dugite-bp,1078,188,42b3194f7aecd6a8b3080fd0fabfbe5b064f66946d80ea0554f8614742440110,Conway
2026-05-16T15:32:54Z,cardano-bp,1082,189,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,Conway
2026-05-16T15:32:59Z,relay,1082,189,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,Conway
2026-05-16T15:32:59Z,dugite-bp,1082,189,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,Conway
2026-05-16T15:32:59Z,cardano-bp,1082,189,0a39cc68d5ce0cb11ea66e8e99b341dc77c76e6520ee955efffa4c2c21503b1b,Conway
2026-05-16T15:33:04Z,relay,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:04Z,dugite-bp,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:04Z,cardano-bp,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:09Z,relay,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:09Z,dugite-bp,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:09Z,cardano-bp,1090,191,e83ed4c0ba4975dca652465299df7febc8da472b4dcac6bd79be945c2c2214a7,Conway
2026-05-16T15:33:15Z,relay,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:15Z,dugite-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:15Z,cardano-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:20Z,relay,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:20Z,dugite-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:20Z,cardano-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:25Z,relay,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:25Z,dugite-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:25Z,cardano-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:30Z,relay,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:30Z,dugite-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:30Z,cardano-bp,1100,193,cdfdfa65346db29eb5a66b5830ce9086fb001251089dae940c406e4b0a08df92,Conway
2026-05-16T15:33:35Z,relay,1122,195,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,Conway
2026-05-16T15:33:35Z,dugite-bp,1121,194,7c14bbdd033ca25280988250b210f09667170c58d5e5bcadef50c090e8827b34,Conway
2026-05-16T15:33:35Z,cardano-bp,1122,195,1e4b6ae1cfed5b03c5b7dbc517839dd6ccd44703765279ccc272c490c64b294e,Conway
2026-05-16T15:33:40Z,relay,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:40Z,dugite-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:40Z,cardano-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:46Z,relay,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:46Z,dugite-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:46Z,cardano-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:51Z,relay,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:51Z,dugite-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:51Z,cardano-bp,1125,196,d9db43b306580044c8ebe47f5d38b2068047175b0db3e1f618c5e8d5a52b5b70,Conway
2026-05-16T15:33:56Z,relay,1143,198,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,Conway
2026-05-16T15:33:56Z,dugite-bp,1144,198,6db8e3bb1a87fb85a99b880c8a36aebe86f5994c6f5f17d0f555657a3bf7a97a,Conway
2026-05-16T15:33:56Z,cardano-bp,1143,198,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,Conway
2026-05-16T15:34:01Z,relay,1143,198,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,Conway
2026-05-16T15:34:01Z,dugite-bp,1144,198,6db8e3bb1a87fb85a99b880c8a36aebe86f5994c6f5f17d0f555657a3bf7a97a,Conway
2026-05-16T15:34:01Z,cardano-bp,1143,198,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,Conway
2026-05-16T15:34:06Z,relay,1143,198,241907d39166252f73648fe0c0e3d5879e01b6fe6b24be19de493c3db7619d40,Conway
2026-05-16T15:34:06Z,dugite-bp,1144,198,6db8e3bb1a87fb85a99b880c8a36aebe86f5994c6f5f17d0f555657a3bf7a97a,Conway
2026-05-16T15:34:06Z,cardano-bp,1154,199,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,Conway
2026-05-16T15:34:11Z,relay,1154,199,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,Conway
2026-05-16T15:34:11Z,dugite-bp,1154,199,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,Conway
2026-05-16T15:34:11Z,cardano-bp,1154,199,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,Conway
2026-05-16T15:34:17Z,relay,1154,199,c9898577479006acb53a4e75e2955f7d682340319bfd14e8c806deab027335ac,Conway
2026-05-16T15:34:17Z,dugite-bp,1164,200,067f938e35afb5666f8f16903964ca40ffc6b4db1d138407bd05bca38ab171f3,Conway
2026-05-16T15:34:17Z,cardano-bp,1165,200,b9598174bf6416e97d5ce5445cd664f0ff24e354d89d975a88bddf2f5429cc2f,Conway
2026-05-16T15:34:22Z,relay,1164,200,067f938e35afb5666f8f16903964ca40ffc6b4db1d138407bd05bca38ab171f3,Conway
2026-05-16T15:34:22Z,dugite-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:22Z,cardano-bp,1164,200,067f938e35afb5666f8f16903964ca40ffc6b4db1d138407bd05bca38ab171f3,Conway
2026-05-16T15:34:27Z,relay,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:27Z,dugite-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:27Z,cardano-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:32Z,relay,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:32Z,dugite-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:32Z,cardano-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:37Z,relay,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:37Z,dugite-bp,1170,201,901d5a2c71b5b73c517f75d8553680037e8fdf0ab01ee8fdc13e4575e8ba7a86,Conway
2026-05-16T15:34:37Z,cardano-bp,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:43Z,relay,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:43Z,dugite-bp,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:43Z,cardano-bp,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:48Z,relay,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:48Z,dugite-bp,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:48Z,cardano-bp,1186,202,1f98c8735a53cb58dd2798636a5aa4c93500f73222915d092ff341075590e797,Conway
2026-05-16T15:34:53Z,relay,1198,203,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,Conway
2026-05-16T15:34:53Z,dugite-bp,1199,203,c577f01f4ad0ef164eac9867b8de600c2501536c2b32a12aaea7a521df1e3065,Conway
2026-05-16T15:34:53Z,cardano-bp,1198,203,4288fda343ff9cac962e07743b2a8fbf833324a243216e91ebdf6a91ca832b07,Conway
2026-05-16T15:34:58Z,relay,1203,204,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,Conway
2026-05-16T15:34:58Z,dugite-bp,1203,204,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,Conway
2026-05-16T15:34:58Z,cardano-bp,1203,204,696e0e54932bc81a1ff36c340a194eee0028fee0a1893fccf7360d8a41d74ec6,Conway
2026-05-16T15:35:03Z,relay,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:03Z,dugite-bp,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:03Z,cardano-bp,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:08Z,relay,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:08Z,dugite-bp,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:08Z,cardano-bp,1209,206,184e045da20ceb33b80d43643e0bd243d0922cf22b2619cfa4cc3ed2bc7e1446,Conway
2026-05-16T15:35:14Z,relay,1221,208,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,Conway
2026-05-16T15:35:14Z,dugite-bp,1221,208,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,Conway
2026-05-16T15:35:14Z,cardano-bp,1221,208,5a097e7e396a3bccc65b72a8966c6d91ea96b3b86c7756770f785d3422f9fba6,Conway
2026-05-16T15:35:19Z,relay,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:19Z,dugite-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:19Z,cardano-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:24Z,relay,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:24Z,dugite-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:24Z,cardano-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:29Z,relay,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:29Z,dugite-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:29Z,cardano-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:34Z,relay,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:34Z,dugite-bp,1225,209,4a799218f01b1714df201dcfd237228776f44e3da1635c0c0d8f3d128f602028,Conway
2026-05-16T15:35:34Z,cardano-bp,1242,210,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,Conway
2026-05-16T15:35:39Z,relay,1247,211,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,Conway
2026-05-16T15:35:39Z,dugite-bp,1242,210,498861bdeb7012e861f531ef979a60b4ba8c15dd7e469cbc715981e0f9d7c743,Conway
2026-05-16T15:35:39Z,cardano-bp,1247,211,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,Conway
2026-05-16T15:35:45Z,relay,1247,211,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,Conway
2026-05-16T15:35:45Z,dugite-bp,1253,212,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,Conway
2026-05-16T15:35:45Z,cardano-bp,1247,211,fe49ff14bf88e0efbe24781602287be1fe48ec511fbd29c64ddef80ca06c0413,Conway
2026-05-16T15:35:50Z,relay,1253,212,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,Conway
2026-05-16T15:35:50Z,dugite-bp,1253,212,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,Conway
2026-05-16T15:35:50Z,cardano-bp,1253,212,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,Conway
2026-05-16T15:35:55Z,relay,1263,213,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,Conway
2026-05-16T15:35:55Z,dugite-bp,1253,212,6cae911618f8134a880c0e24e86317655a0280532c40f26f4a5bfe215efa0b52,Conway
2026-05-16T15:35:55Z,cardano-bp,1263,213,cc391bd4b3e92524af32c35326fb9d3ff3b4f96f92b6ea58fb559179bc3af2a4,Conway
2026-05-16T15:36:00Z,relay,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:00Z,dugite-bp,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:00Z,cardano-bp,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:05Z,relay,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:05Z,dugite-bp,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:05Z,cardano-bp,1267,214,a68712539f1c37bda2f03077a0035e2daf6c1e422db78b8c9faf7360a37dcaaf,Conway
2026-05-16T15:36:10Z,relay,1274,215,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,Conway
2026-05-16T15:36:10Z,dugite-bp,1274,215,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,Conway
2026-05-16T15:36:10Z,cardano-bp,1274,215,bd898a8cd66a71a8c3addda5db5066926e64af37c9046a93f96722a00b7ff19f,Conway
2026-05-16T15:36:16Z,relay,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:16Z,dugite-bp,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:16Z,cardano-bp,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:21Z,relay,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:21Z,dugite-bp,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:21Z,cardano-bp,1280,216,7b47877626d8971522aa87e4832ea56a492261477cbacae65eb3c8cd57f7c66a,Conway
2026-05-16T15:36:26Z,relay,1293,217,1d7b5a4868df1e11f348acfa4a49eea2ad63c0deefef4a1d5b544100b7d1e3c6,Conway
2026-05-16T15:36:26Z,dugite-bp,1293,217,1d7b5a4868df1e11f348acfa4a49eea2ad63c0deefef4a1d5b544100b7d1e3c6,Conway
2026-05-16T15:36:26Z,cardano-bp,1293,217,1d7b5a4868df1e11f348acfa4a49eea2ad63c0deefef4a1d5b544100b7d1e3c6,Conway
2026-05-16T15:36:31Z,relay,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:31Z,dugite-bp,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:31Z,cardano-bp,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:36Z,relay,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:36Z,dugite-bp,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:36Z,cardano-bp,1295,218,1185f7c167672b44df0ff03ac4f4e6513b750dcad96df196e7392dd2be5be40a,Conway
2026-05-16T15:36:41Z,relay,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:41Z,dugite-bp,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:41Z,cardano-bp,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:47Z,relay,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:47Z,dugite-bp,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:47Z,cardano-bp,1306,219,82ded4e9b83c6ebfd9ce5a9bcfac1f8de8782efb4584703908952396f250c699,Conway
2026-05-16T15:36:52Z,relay,1319,220,7cb3d4a27cfd8d5d95deff0c622819dfe44fda6657f3a0c432dd5291b2f4cfc4,Conway
2026-05-16T15:36:52Z,dugite-bp,1319,220,7cb3d4a27cfd8d5d95deff0c622819dfe44fda6657f3a0c432dd5291b2f4cfc4,Conway
2026-05-16T15:36:52Z,cardano-bp,1320,221,3215ee506235a3ec6634f35bb549ada2ad0bcea8351fd97611db7daaf02b4a5f,Conway
2026-05-16T15:36:57Z,relay,1320,221,3215ee506235a3ec6634f35bb549ada2ad0bcea8351fd97611db7daaf02b4a5f,Conway
2026-05-16T15:36:57Z,dugite-bp,1320,221,3215ee506235a3ec6634f35bb549ada2ad0bcea8351fd97611db7daaf02b4a5f,Conway
2026-05-16T15:36:57Z,cardano-bp,1320,221,3215ee506235a3ec6634f35bb549ada2ad0bcea8351fd97611db7daaf02b4a5f,Conway
2026-05-16T15:37:02Z,relay,1329,223,49d1a45d97e2914cb3f46ebd6fa4757e3958a0c31496eb74a393ba4a6bb655ac,Conway
2026-05-16T15:37:02Z,dugite-bp,1329,223,49d1a45d97e2914cb3f46ebd6fa4757e3958a0c31496eb74a393ba4a6bb655ac,Conway
2026-05-16T15:37:02Z,cardano-bp,1329,223,49d1a45d97e2914cb3f46ebd6fa4757e3958a0c31496eb74a393ba4a6bb655ac,Conway
2026-05-16T15:37:07Z,relay,1332,224,a49ed1f74fd98dc7c53cf6ad49e4eef91b9cd858dae8e706000263f67bf2565a,Conway
2026-05-16T15:37:07Z,dugite-bp,1332,224,a49ed1f74fd98dc7c53cf6ad49e4eef91b9cd858dae8e706000263f67bf2565a,Conway
2026-05-16T15:37:07Z,cardano-bp,1332,224,a49ed1f74fd98dc7c53cf6ad49e4eef91b9cd858dae8e706000263f67bf2565a,Conway
2026-05-16T15:37:12Z,relay,1339,225,faa4f7f9b4444663b8e7e59907cfdd165379e90948755f272987254fe406bf0c,Conway
2026-05-16T15:37:12Z,dugite-bp,1339,225,faa4f7f9b4444663b8e7e59907cfdd165379e90948755f272987254fe406bf0c,Conway
2026-05-16T15:37:12Z,cardano-bp,1339,225,faa4f7f9b4444663b8e7e59907cfdd165379e90948755f272987254fe406bf0c,Conway
2026-05-16T15:37:18Z,relay,1343,226,c5bebd7e6d788e9b07e13f18bcba03894b27989b95d716effd9005cb2a2c0098,Conway
2026-05-16T15:37:18Z,dugite-bp,1343,226,c5bebd7e6d788e9b07e13f18bcba03894b27989b95d716effd9005cb2a2c0098,Conway
2026-05-16T15:37:18Z,cardano-bp,1343,226,c5bebd7e6d788e9b07e13f18bcba03894b27989b95d716effd9005cb2a2c0098,Conway
